gene	bait	correlation
NP_001261143	NP_001245852	0.9939060690602638
NP_610591	NP_001245852	-0.9962731845038107
NP_477440	NP_001245852	0.9999970759105138
NP_648451	NP_001245852	0.9998242552165096
NP_523837	NP_001245852	0.994858994763855
NP_001259363	NP_001245852	-0.9982391530024891
NP_648603	NP_001245852	0.9948288825963444
NP_001261780	NP_001245852	-0.9999722119428712
NP_573247	NP_001245852	-0.9993719873187447
NP_610475	NP_610460	-0.9997708732950765
NP_651136	NP_610460	0.9990083090048743
NP_733407	NP_610460	-0.9939645727427919
NP_611049	NP_610460	0.9919364681054036
NP_652007	NP_610460	-0.9897369953703112
NP_726071	NP_610460	-0.988865380435225
NP_648990	NP_610460	-0.9962911766584729
NP_788357	NP_610460	0.9996062661988728
NP_648222	NP_610460	-0.9973441519981944
NP_725809	NP_610460	-0.9989801055826434
NP_650948	NP_610460	-0.9961468722843593
NP_648586	NP_610460	0.9999623779917175
NP_725445	NP_610460	-0.9988843529624678
NP_649438	NP_610460	-0.9925545524839227
NP_651218	NP_610460	-0.9945954045327685
NP_610746	NP_610460	0.9943325897024377
NP_723879	NP_610460	0.9911260193189677
NP_649219	NP_610460	-0.9923146638364413
NP_649197	NP_610460	0.9999727786766633
NP_728054	NP_610460	-0.9956782629781126
NP_647950	NP_610460	0.9964337366312096
NP_612046	NP_610460	0.9999910907632336
NP_649866	NP_610460	0.9917950390425373
NP_727796	NP_610460	-0.9971777867197092
NP_648230	NP_610460	0.9999365064241641
NP_650954	NP_610460	0.9924096819105009
NP_731649	NP_610460	0.9996280660299974
NP_648929	NP_610460	0.9913905398283215
NP_648439	NP_610460	-0.9972401964617694
NP_725564	NP_610460	-0.989308879594317
NP_727512	NP_610460	-0.9951340394719204
NP_651335	NP_610460	-0.9998310963846246
NP_648786	NP_610460	0.9985781461786531
NP_731826	NP_610460	0.9990964143424246
NP_651621	NP_610460	-0.9996798972672548
NP_730982	NP_610460	-0.9903684189787879
NP_650367	NP_610460	0.9953203192870657
NP_650582	NP_610460	-0.9987947948154758
NP_648451	NP_610460	-0.9932999189651909
NP_724597	NP_610460	0.9943078177861386
