gene	bait	correlation
NP_610418	NP_001246992	-0.9981061796744185
NP_523408	NP_001246992	-0.9911351083862213
NP_523510	NP_001246992	0.9968476707666629
NP_651135	NP_001246992	0.9930729288144547
NP_651582	NP_001246992	-0.9920654474371711
NP_524366	NP_001246992	-0.9963535433960528
NP_650503	NP_001246992	0.9997679222251928
NP_001260519	NP_001246992	-0.9997934558807671
NP_001259592	NP_001246992	-0.9965981424649736
NP_001260556	NP_001246992	-0.9922259273977443
NP_001284722	NP_001246992	0.9991973489174637
NP_648621	NP_001246992	-0.9898293931682253
NP_001262679	NP_001246992	-0.9999998464867728
NP_651763	NP_001246992	-0.9992123658780964
NP_570014	NP_001246992	-0.995543568344153
NP_649337	NP_001246992	0.9946705781065988
NP_001284967	NP_001246992	0.9968086416835416
NP_001262163	NP_001246992	-0.9909195635846856
NP_001260250	NP_001246992	0.9954926281233524
NP_648584	NP_001246992	-0.9962411859743351
NP_001260205	NP_001246992	-0.99766271529494
NP_511064	NP_001246992	-0.9986846740087965
NP_001262626	NP_001246992	-0.9988777968760648
NP_001262664	NP_001246992	0.9988732631611396
NP_609489	NP_001246992	0.9994082215848326
NP_001262539	NP_001246992	0.9951814508913552
NP_572954	NP_001246992	-0.9992559454529221
NP_001259814	NP_001246992	0.9941985730970453
NP_001284995	NP_001246992	0.9997248331778166
NP_648622	NP_001246992	0.992704442435477
NP_523774	NP_001246992	-0.9987710624964391
NP_001286260	NP_001246992	0.9999619057609694
NP_612040	NP_001246992	-0.9928276259042854
NP_608644	NP_001246992	-0.9985416355008726
NP_610921	NP_001246992	0.9992319892303498
NP_524113	NP_001246992	-0.9987338738823791
NP_724290	NP_001246992	0.9949161296104108
NP_609836	NP_001246992	0.9998446434074166
NP_001262233	NP_001246992	-0.9926177450856188
NP_001285120	NP_001246992	0.9994903304370953
NP_651883	NP_001246992	-0.9999758319811103
NP_648570	NP_001246992	0.9968465730668419
NP_523708	NP_001246992	0.9993332169223542
NP_001286115	NP_001246992	-0.9972546550538404
NP_523397	NP_001246992	-0.9996295071770434
NP_651715	NP_001246992	0.9957084416673055
NP_651397	NP_001246992	0.9991920160582476
NP_609318	NP_001246992	0.9959820244302175
NP_610547	NP_001246992	0.9988140705951691
NP_724333	NP_001246992	0.9956589893779066
NP_649695	NP_001246992	0.9995858781488728
NP_730934	NP_001246992	0.9969101142504652
NP_001260464	NP_001246992	0.999818787371259
NP_001287401	NP_001246992	0.9999221875262287
NP_610313	NP_001246992	0.9988995482745286
NP_729457	NP_001246992	-0.9951034107164477
NP_730672	NP_001246992	0.9999833068775664
NP_001261461	NP_001246992	0.999982037524106
NP_608837	NP_001246992	-0.9959416137467796
NP_650498	NP_001246992	-0.9974438590044908
NP_723378	NP_001246992	0.9998018973935847
NP_729617	NP_001246992	0.9992041768731225
NP_649940	NP_001246992	-0.997466831816219
NP_611846	NP_001246992	-0.9992051239589067
NP_524415	NP_001246992	0.9995757574032169
NP_477445	NP_001246992	0.9999880235767842
NP_001287407	NP_001246992	0.9954664531868057
NP_001262426	NP_001246992	-0.9995584344358065
NP_525050	NP_001246992	-0.995952285945837
NP_648968	NP_001246992	-0.9994753516145645
NP_523419	NP_001246992	0.9911017131125386
NP_651198	NP_001246992	0.9973785328095524
NP_609203	NP_001246992	0.9985550063683727
NP_996022	NP_001246992	0.9974131585122895
NP_001262819	NP_001246992	0.9953673472788334
NP_001286611	NP_001246992	0.9965973008888998
NP_001259854	NP_001246992	0.9999813656574997
NP_650673	NP_001246992	0.991136561729466
NP_476837	NP_001246992	0.9958179314374891
NP_608602	NP_001246992	0.9965064812018238
NP_731510	NP_001246992	0.9929353204262255
NP_477469	NP_001246992	-0.9989422388614365
NP_610929	NP_001246992	-0.9904897369536677
NP_001368999	NP_001246992	-0.9984031932398965
NP_729528	NP_001246992	-0.9899910621899747
NP_651851	NP_001246992	-0.9993751973828621
NP_608883	NP_001246992	-0.9961739767405923
NP_001287361	NP_001246992	0.9971396034659544
NP_001262267	NP_001246992	0.9946232693918763
NP_651876	NP_001246992	-0.9916409625028162
NP_001261247	NP_001246992	0.99633114864847
S58064	NP_001246992	-0.9905537398037789
NP_611065	NP_001246992	-0.9929034810906004
NP_477006	NP_001246992	0.9993031050780837
NP_524910	NP_001246992	0.9997059667350079
NP_001259462	NP_001246992	0.9916460301685399
NP_569948	NP_001246992	0.9970128378062073
NP_523582	NP_001246992	0.9911351641857107
NP_610343	NP_001246992	-0.9996013885351728
NP_649759	NP_001246992	-0.9999031368195557
NP_647830	NP_001246992	0.9939209961234644
NP_001262724	NP_001246992	0.9936240968345326
NP_001261971	NP_001246992	0.998761232488475
NP_001259881	NP_001246992	-0.9991376870691492
NP_001260796	NP_001246992	-0.9980451296048922
NP_001260048	NP_001246992	-0.9968645180222392
NP_001286691	NP_001246992	0.9999519657652148
NP_649585	NP_001246992	0.9955193227721822
NP_731132	NP_001246992	-0.9924447799244265
NP_001260063	NP_001246992	0.9996289700184976
NP_650662	NP_001246992	0.998938392923652
NP_570012	NP_001246992	0.9937510279832654
NP_572524	NP_001246992	-0.9996253515436507
NP_524026	NP_001246992	-0.9996350399158841
NP_001260765	NP_001246992	0.9987866248895167
NP_609202	NP_001246992	0.9997742356754442
NP_609607	NP_001246992	0.9929074967422972
NP_524697	NP_001246992	-0.9970061570395568
NP_647804	NP_001246992	0.9999567215014699
NP_731331	NP_001246992	0.9985511108837385
NP_648486	NP_001246992	0.9996454932415862
NP_523702	NP_001287347	-0.9988501031629695
NP_610475	NP_001287347	0.9981891927551182
NP_733074	NP_001287347	-0.9968920631881147
NP_651136	NP_001287347	-0.9993134553159007
NP_524907	NP_001287347	-0.9997128775906917
NP_609655	NP_001287347	-0.9960967845317111
NP_726071	NP_001287347	0.9977043954219498
NP_477394	NP_001287347	-0.9993608306463847
NP_648990	NP_001287347	0.9999896205261734
NP_609635	NP_001287347	-0.992949698048738
NP_788357	NP_001287347	-0.9985674283711307
NP_523898	NP_001287347	0.9986350413307324
NP_477040	NP_001287347	-0.9963312135935498
NP_001303316	NP_001287347	-0.9996139492293324
NP_511147	NP_001287347	-0.9993652051262966
NP_723538	NP_001287347	-0.9971052727623261
NP_648222	NP_001287347	0.9999621667547802
NP_725809	NP_001287347	0.9919761898205479
NP_648586	NP_001287347	-0.9973423805436772
NP_610111	NP_001287347	-0.9990979813853462
NP_648588	NP_001287347	-0.9951681579717193
NP_610333	NP_001287347	0.9936152595302171
NP_725445	NP_001287347	0.9917119660995397
NP_651218	NP_001287347	0.9997487284626879
NP_511145	NP_001287347	0.9938062107789568
NP_609371	NP_001287347	0.9923434282564658
NP_524151	NP_001287347	-0.9982294687400779
NP_649219	NP_001287347	0.9990986308583152
NP_523488	NP_001287347	0.9998839406469631
NP_477041	NP_001287347	-0.9998466112226634
NP_649197	NP_001287347	-0.9960443582570836
NP_728054	NP_001287347	0.9999349340131627
NP_612046	NP_001287347	-0.9970080476414465
NP_649057	NP_001287347	0.9968086260167232
NP_650326	NP_001287347	-0.9973587861392528
NP_610451	NP_001287347	-0.9981255059886637
NP_573251	NP_001287347	0.9999945774175452
NP_477136	NP_001287347	0.9999557617630098
NP_650205	NP_001287347	0.9918395554336948
NP_001303376	NP_001287347	-0.998591041850228
NP_524715	NP_001287347	-0.9958635950736306
NP_609492	NP_001287347	-0.9999985376497456
NP_727796	NP_001287347	0.9999792044987591
NP_648230	NP_001287347	-0.9956911330336603
NP_524867	NP_001287347	0.9945307962573803
NP_001303555	NP_001287347	-0.9997867462248574
NP_610264	NP_001287347	0.9927079128013969
NP_611636	NP_001287347	0.9949944167856314
NP_731649	NP_001287347	-0.9940794055729519
NP_648929	NP_001287347	-0.9987642644836012
NP_610538	NP_001287347	-0.9946542459023554
NP_511119	NP_001287347	-0.9991229972906873
NP_648439	NP_001287347	0.9999734641849024
NP_651335	NP_001287347	0.9980025082634124
NP_648786	NP_001287347	-0.9996006151946422
NP_731826	NP_001287347	-0.9992363895951829
NP_651621	NP_001287347	0.9984159538134052
NP_572311	NP_001287347	-0.9987108543799449
NP_572337	NP_001287347	-0.9961713073414239
NP_610460	NP_001287347	-0.9966728767425911
NP_524902	NP_001287347	0.9963540396069176
NP_609590	NP_001287347	-0.997847107347407
NP_610591	NP_001287347	-0.9903082707896753
NP_477440	NP_001287347	0.998466131841313
NP_650582	NP_001287347	0.9914712898415214
NP_648451	NP_001287347	0.9994142928659785
NP_569851	NP_001287347	-0.9913689969201571
NP_573247	NP_001287347	-0.9998462899003419
